4.95250425611496944422e-02 9.56177281148558044777e-01 2.88569362848289268086e-01 1.07253729428457233140e-03 -1.86118275342722267851e+03 2.11469475605181628453e+02 1.74320849117862712774e+03 6.40724161609714883525e+02 
1.85279426389929141594e-01 9.40464475397095212017e-01 2.84952811308618658703e-01 1.02876217099632984858e-03 1.90118228720418028388e+03 -2.15987681724795464788e+02 -1.77737052205292070539e+03 -6.61900393093098159625e+02 
1.59439114463311132353e-01 8.09948568736616913988e-01 5.64413398831619783635e-01 6.71288998903182419949e-04 -1.94105571598413825996e+03 2.08319818499808405932e+02 1.64486843657623785475e+03 1.02156071033391856417e+03 
4.47395902900225780896e-02 8.20160854075337564240e-01 5.70381050266480782440e-01 6.92641540065497773003e-04 1.91399397958773556638e+03 -2.05511631186639846192e+02 -1.62659193839948397908e+03 -9.98862847411662528430e+02 
4.48061181397531593795e-02 8.74887203766776200276e-01 4.82249720023141148495e-01 8.18630411865108520084e-04 -1.74984390042781751617e+03 1.80053043521640404379e+02 1.48864280802378402768e+03 9.13182238338645333897e+02 
1.70004866560130030173e-01 8.62412699145347905194e-01 4.76804657798880981989e-01 7.90524775859228123406e-04 1.77790563682422043712e+03 -1.82861230834808992540e+02 -1.50691930620053813072e+03 -9.35880101260901483329e+02 
1.41637785286898465476e-01 7.18743612832094980192e-01 6.80695494910969700619e-01 4.69727795306582767473e-04 -2.24703994612567294098e+03 2.15157213551479088665e+02 1.69130162131255383429e+03 1.47195526444585220815e+03 
3.98534989246903323390e-02 7.26190704345782922502e-01 6.86337205421092888535e-01 4.81451963898691260441e-04 2.22573238643938111636e+03 -2.13240005846230673114e+02 -1.68291004301305520130e+03 -1.44844311040884895192e+03 
3.97285297589595534640e-02 7.79894233225434940771e-01 6.24649204678035641081e-01 5.79230392310597984144e-04 -2.01503787786252382830e+03 1.84285919383102168467e+02 1.52533511848954935886e+03 1.31132225967712383863e+03 
1.51970807080915815135e-01 7.70736190043345814615e-01 6.18765382962429888458e-01 5.63325094967380250732e-04 2.03734543754881633504e+03 -1.86203127088350584017e+02 -1.53372669678904821922e+03 -1.33483441371412709486e+03 
4.00550094767338660251e-01 8.99264822969308097456e-01 1.75733889025011497109e-01 9.13756506873931334013e-04 -1.09375974287183407796e+03 3.82501438134583395367e+02 1.02158820217826973931e+03 1.30142352883073954217e+02 
2.84176218100739508277e-01 9.40538785686296008315e-01 1.86093174742408662414e-01 1.02876217099883890925e-03 1.02593021147305671548e+03 -3.58796706793862028917e+02 -9.58615070822968391440e+02 -1.14749321927137501120e+02 
2.89311321359977891010e-01 9.55910815019755499833e-01 5.03336176050388911518e-02 1.07253729428236359474e-03 -1.00156114442298803624e+03 3.43028326408092368638e+02 9.39088367086546327300e+02 1.11941878148076611410e+02 
4.07630213061329460533e-01 9.11868589807188656415e-01 4.83040818422651591080e-02 9.49615713539097390170e-04 1.07039067582176562610e+03 -3.66733057748813791932e+02 -1.00206149844184778885e+03 -1.27334909104013064507e+02 
3.77028152644417413608e-01 8.45990274309980305745e-01 3.77028152644417469119e-01 7.63987583760379596574e-04 -5.90082440353777201381e+02 1.98494953269245286265e+02 5.21762581293400216964e+02 1.98494953269253585404e+02 
2.66502474498609476239e-01 8.79887717644798450500e-01 3.93413313734989722459e-01 8.48437697797148468112e-04 5.57937367785095830186e+02 -1.87734242501470959041e+02 -4.95686537447935450018e+02 -1.79854694891384326638e+02 
2.77660298713611919386e-01 9.19679029355641830534e-01 2.77660298713611863874e-01 9.49616356730019137156e-04 -5.24792295216533602797e+02 1.69093984123641376982e+02 4.69610493602576411831e+02 1.69093984123648795048e+02 
3.93413313734976732849e-01 8.79887717644800115835e-01 2.66502474498623465049e-01 8.48437697797219158094e-04 5.57937367785214860305e+02 -1.79854694891415675784e+02 -4.95686537448041121934e+02 -1.87734242501517996971e+02 
3.43869064547434155621e-01 7.70642552982875095324e-01 5.36529702793152929452e-01 5.79231446623675472890e-04 -5.44296856279884195828e+02 1.68882328555738837395e+02 4.38564039983034888337e+02 2.78171619846663361386e+02 
2.41705997489148838309e-01 7.96266692774634465835e-01 5.54560695285485794059e-01 6.31727919636230778738e-04 5.20478236012261731958e+02 -1.61582744964366440854e+02 -4.24115134483005590482e+02 -2.57345973464084124771e+02 
2.55118375164440247538e-01 8.46761067986271820374e-01 4.66808642161008258142e-01 7.38897821229393377343e-04 -4.78555026579927073271e+02 1.40473572405614106628e+02 3.93603576282662118047e+02 2.36562570707187887820e+02 
3.64445619183830227250e-01 8.14982276524876980695e-01 4.50536657341046697933e-01 6.71289903280353444752e-04 5.03373646847549423455e+02 -1.47773155996986474747e+02 -4.08052481782691359058e+02 -2.57388217089767067591e+02 
3.08587162170854800713e-01 6.90736190386269544028e-01 6.53955257363989517216e-01 4.17633231498078618445e-04 -6.20638812378198281294e+02 1.73295256471882112237e+02 4.46707247568551395034e+02 3.96977095357972984857e+02 
2.15675501695558324844e-01 7.09366004283779050255e-01 6.71032003659165821041e-01 4.47656532019853083387e-04 5.99834076439768068667e+02 -1.67613649698619923356e+02 -4.39479473560713415736e+02 -3.73949556738201977169e+02 
2.28633698192940021388e-01 7.59855131129703598170e-01 6.08561263757791737206e-01 5.33611225666128169767e-04 -5.46234366379692346527e+02 1.43640882710830197766e+02 4.04253234780110858537e+02 3.40506926370590747410e+02 
3.29271764878205419613e-01 7.36313347473373069896e-01 5.91119919463510945512e-01 4.93672322018762470969e-04 5.68039102318122559154e+02 -1.49322489484092386647e+02 -4.11481008787948780991e+02 -3.63534464990361755099e+02 
5.63418132351562572779e-01 8.10932289224355895563e-01 1.57951987739384819287e-01 6.71288998908960458586e-04 -9.45633596316254966041e+02 4.99901590326304244627e+02 7.99858062733661199672e+02 1.03507694343435986184e+02 
4.75798526278237376985e-01 8.62723189046116112344e-01 1.71243865506349846051e-01 7.90524775853997823706e-04 8.65307846953546459190e+02 -4.57446389099976727266e+02 -7.32329132195129204774e+02 -8.67663478968183312645e+01 
4.83201291470915506032e-01 8.74297239706094519995e-01 4.60526716178683778735e-02 8.18630411869835207875e-04 -8.46201332751573545465e+02 4.39430446289025837814e+02 7.21684234145780692415e+02 8.47169035575007001171e+01 
5.71369293055906335432e-01 8.19550367764341314292e-01 4.32934827673498445755e-02 6.92641540059799314805e-04 9.27527082114281938630e+02 -4.81885647515353355175e+02 -7.89213164684312573627e+02 -1.01458250004118369247e+02 
5.35983511105665222374e-01 7.71343923499317352110e-01 3.43147530230835773324e-01 5.79231446624223211828e-04 -4.77816355373504109139e+02 2.44772012612990039315e+02 3.84471370755060377178e+02 1.48807531871421076630e+02 
4.49978033063971272210e-01 8.15022767532646352784e-01 3.65044734468675413641e-01 6.71289903280494824715e-04 4.41002921556343039811e+02 -2.25948074649081377174e+02 -3.57374544803829223838e+02 -1.28923543762168634430e+02 
4.67298076578934296066e-01 8.46309283109878296436e-01 2.55720755801464860735e-01 7.38897821229693809765e-04 -4.17732658908112171048e+02 2.05881879874620693727e+02 3.44236400252481303141e+02 1.21984589105710227841e+02 
5.55082641843411828120e-01 7.96109007480658159572e-01 2.41026365637246720031e-01 6.31727919635329698313e-04 4.55546092725273183532e+02 -2.24705817838529355868e+02 -3.71333226203712456481e+02 -1.41868577214962670041e+02 
4.95827530927008652828e-01 7.12958707885423481621e-01 4.95827530927008541806e-01 4.58472046355894299538e-04 -4.14943300397405039348e+02 1.98614927845531667572e+02 3.07150749990984195392e+02 1.98614927845536357154e+02 
4.12931000657616620320e-01 7.47081022156551366464e-01 5.20920277038072310205e-01 5.19718687437935636907e-04 3.88040164531029176942e+02 -1.85808487790593403588e+02 -2.92266138737200265041e+02 -1.76548309062507968292e+02 
4.34921929340686519438e-01 7.88470564293398235023e-01 4.34921929340686519438e-01 5.95898542840147052435e-04 -3.60137028664739659689e+02 1.63741869007605629349e+02 2.77381527483481420404e+02 1.63741869007609750497e+02 
5.20920277038061096953e-01 7.47081022156552143620e-01 4.12931000657629276862e-01 5.19718687438006326888e-04 3.88040164531115692625e+02 -1.76548309062543921755e+02 -2.92266138737265464442e+02 -1.85808487790638167780e+02 
4.51286353592800393297e-01 6.48197445158856577763e-01 6.13335714882514482227e-01 3.45056540464451293963e-04 -4.47740304154937007297e+02 1.95591934357219656704e+02 2.99231118176866345948e+02 2.71485065930536734413e+02 
3.72807737076123080211e-01 6.73831094857079260230e-01 6.37938905209495921156e-01 3.82511246657147978029e-04 4.24455703251646070839e+02 -1.85534079428595902073e+02 -2.91772768281290098003e+02 -2.47173511070194308559e+02 
3.95116834676665640291e-01 7.16939821829500223416e-01 5.74351790134040585123e-01 4.47657106752798509240e-04 -3.90198174095927129201e+02 1.61015887497849689680e+02 2.74933716310511613301e+02 2.27155480229449807439e+02 
4.77685921799960888645e-01 6.85097901649977969463e-01 5.49960930675006176571e-01 3.99430751396165004130e-04 4.14482774999218065659e+02 -1.71073742426473444311e+02 -2.82392066206087918090e+02 -2.51467035089792204872e+02 
6.79871234244041389161e-01 7.19846451623550098731e-01 1.39986395526378759602e-01 4.69727795306609276216e-04 -1.08432923362452856964e+03 7.12862507179052840911e+02 8.13813567380914946625e+02 1.06108255765116240354e+02 
6.17881422356091225545e-01 7.71181893820192199129e-01 1.53300471464101140118e-01 5.63325094967079926730e-04 9.82069066625624145672e+02 -6.45635670910710132375e+02 -7.37532151224011045088e+02 -8.72230769910142100798e+01 
6.25465661437177411486e-01 7.79169051552494718038e-01 4.10888727728065741851e-02 5.79230392310633329135e-04 -9.62975704314097356473e+02 6.24202108738096399065e+02 7.31614854016535559822e+02 8.53532199667080817562e+01 
6.87193404586089573449e-01 7.25465683122902604829e-01 3.82722785368132811801e-02 4.81451963898514535486e-04 1.06623587131300200781e+03 -6.91428945006439107601e+02 -8.07896270173439347673e+02 -1.04238398740810126242e+02 
6.53335286724193720076e-01 6.91845815453155377206e-01 3.07412378997616086984e-01 4.17633231498326033381e-04 -5.17229733129312762685e+02 3.31747684591591792014e+02 3.71220714227490873327e+02 1.45276409799693880132e+02 
5.90411082522675600970e-01 7.36474449229836625186e-01 3.30181979014620319290e-01 4.93672322018824270493e-04 4.71839234275668104601e+02 -3.02649272192509783963e+02 -3.41447058627272838294e+02 -1.23219067053682096002e+02 
6.09143934113449136980e-01 7.59098046684912541870e-01 2.29594910770992977067e-01 5.33611225665792500775e-04 -4.50572527384517911742e+02 2.79914327725585053486e+02 3.34730041463909230970e+02 1.17474258669089380192e+02 
6.71697545332979317756e-01 7.09055589909886485600e-01 2.14621942054378844755e-01 4.47656532019517360184e-04 4.96963026238162683512e+02 -3.09012740124667118380e+02 -3.64503697064127379690e+02 -1.39531601415101192742e+02 
6.13001565293172068216e-01 6.48861169324453368468e-01 4.50786272962058864877e-01 3.45056540464044880778e-04 -4.21979235617772246769e+02 2.56230865466233012739e+02 2.81495603954279772552e+02 1.84694504386755085079e+02 
5.49593933086568453561e-01 6.85116722017066304140e-01 4.78081149939031169183e-01 3.99430751397083811261e-04 3.89570697725313095816e+02 -2.36594184768547506792e+02 -2.65370780111979968297e+02 -1.60495786527685964984e+02 
5.74648922344642820725e-01 7.16473440059940736013e-01 3.95530562329657719989e-01 4.47657106751755994641e-04 -3.65323081614697571240e+02 2.12261997784361426511e+02 2.58051043767402177309e+02 1.50330315674939839710e+02 
6.38275829363289415319e-01 6.73758520038967079202e-01 3.72361950695161258995e-01 3.82511246657519046223e-04 3.98731619507156665350e+02 -2.31898678482046904037e+02 -2.74175867609701924721e+02 -1.74529033534008959805e+02 
5.66266345588486319507e-01 5.98903040322656621264e-01 5.66266345588486430529e-01 2.71724114178822039305e-04 -4.27556907976081674860e+02 2.40598213633044963444e+02 2.60595714314281565294e+02 2.40598213633043883419e+02 
5.03483132962889823325e-01 6.27245004046206977577e-01 5.94195624117972442946e-01 3.07570263256374068234e-04 4.00112661062477286578e+02 -2.25238531757481609930e+02 -2.52570249294284252528e+02 -2.14214691630651941523e+02 
5.30268575572115263839e-01 6.61536450637030037925e-01 5.30268575572115263839e-01 3.52045808822614564575e-04 -3.71668414148864655999e+02 1.98855009755085063716e+02 2.44544784274281767011e+02 1.98855009755084125800e+02 
5.94195624117973553169e-01 6.27245004046206977577e-01 5.03483132962888602080e-01 3.07570263256356395739e-04 4.00112661062469101125e+02 -2.14214691630648474074e+02 -2.52570249294279136620e+02 -2.25238531757476096118e+02 
1.89187668175789081015e-01 1.89187668175789053260e-01 9.63543487560584943630e-01 1.11949316913036579606e-03 -3.33669201917502596189e+03 4.10781041834765517251e+02 4.10781041834598738660e+02 3.30266629932869000186e+03 
1.92910993804157770981e-01 5.20477250127190232964e-02 9.79834875267507787733e-01 1.16996062142572321632e-03 3.25877756387470208210e+03 -3.94112160703712163468e+02 -4.01211243442293266526e+02 -3.22591789963527389773e+03 
5.25195546869970872339e-02 5.25195546869970802950e-02 9.97237881726801944637e-01 1.22431709278629529715e-03 -3.17986310857668740937e+03 3.84542362311684655651e+02 3.84542362311525721452e+02 3.14916949994414426328e+03 
5.20477250127698853888e-02 1.92910993804108671368e-01 9.79834875267514782138e-01 1.16996062142763162899e-03 3.25877756387701310814e+03 -4.01211243442738123122e+02 -3.94112160703831307274e+02 -3.22591789963756127690e+03 
4.01338650064619384406e-01 1.76655524059404156478e-01 8.98732504020860578642e-01 9.13756506875945673229e-04 -2.02564771152660432563e+03 7.05116645482430385528e+02 2.37930513026601943238e+02 1.89336137483535230785e+03 
4.06868116285190373205e-01 4.92120600800030338906e-02 9.12160352730386425613e-01 9.49615713537312793394e-04 1.98664817774964694763e+03 -6.83940413999047109428e+02 -2.33412306906988078481e+02 -1.85919934396105895758e+03 
2.88569362848289157064e-01 4.95250425611496875034e-02 9.56177281148558155799e-01 1.07253729428457233140e-03 -1.86118275342722267851e+03 6.40724161609714883525e+02 2.11469475605181628453e+02 1.74320849117862712774e+03 
2.84952811308618547681e-01 1.85279426389929086083e-01 9.40464475397095323039e-01 1.02876217099632984858e-03 1.90118228720418028388e+03 -6.61900393093098159625e+02 -2.15987681724795464788e+02 -1.77737052205292070539e+03 
5.64413398831619561591e-01 1.59439114463311132353e-01 8.09948568736616913988e-01 6.71288998903182419949e-04 -1.94105571598413825996e+03 1.02156071033391856417e+03 2.08319818499808405932e+02 1.64486843657623785475e+03 
5.70381050266480560396e-01 4.47395902900225919674e-02 8.20160854075337675262e-01 6.92641540065497773003e-04 1.91399397958773556638e+03 -9.98862847411662528430e+02 -2.05511631186639846192e+02 -1.62659193839948397908e+03 
4.82249720023141092984e-01 4.48061181397531038684e-02 8.74887203766776200276e-01 8.18630411865108520084e-04 -1.74984390042781751617e+03 9.13182238338645333897e+02 1.80053043521640404379e+02 1.48864280802378402768e+03 
4.76804657798881037500e-01 1.70004866560129891395e-01 8.62412699145347905194e-01 7.90524775859228123406e-04 1.77790563682422043712e+03 -9.35880101260901483329e+02 -1.82861230834808992540e+02 -1.50691930620053813072e+03 
6.80695494910969700619e-01 1.41637785286898437720e-01 7.18743612832094980192e-01 4.69727795306582767473e-04 -2.24703994612567294098e+03 1.47195526444585220815e+03 2.15157213551479088665e+02 1.69130162131255383429e+03 
6.86337205421092777513e-01 3.98534989246902143778e-02 7.26190704345783033524e-01 4.81451963898691260441e-04 2.22573238643938111636e+03 -1.44844311040884895192e+03 -2.13240005846230673114e+02 -1.68291004301305520130e+03 
6.24649204678035530058e-01 3.97285297589594077472e-02 7.79894233225434940771e-01 5.79230392310597984144e-04 -2.01503787786252382830e+03 1.31132225967712383863e+03 1.84285919383102168467e+02 1.52533511848954935886e+03 
6.18765382962429888458e-01 1.51970807080915731868e-01 7.70736190043345814615e-01 5.63325094967380250732e-04 2.03734543754881633504e+03 -1.33483441371412709486e+03 -1.86203127088350584017e+02 -1.53372669678904821922e+03 
1.75733889025011497109e-01 4.00550094767338493718e-01 8.99264822969308097456e-01 9.13756506873931334013e-04 -1.09375974287183407796e+03 1.30142352883073954217e+02 3.82501438134583395367e+02 1.02158820217826973931e+03 
1.86093174742408662414e-01 2.84176218100739286232e-01 9.40538785686296119337e-01 1.02876217099883890925e-03 1.02593021147305671548e+03 -1.14749321927137501120e+02 -3.58796706793862028917e+02 -9.58615070822968391440e+02 
